DATE,VALUE
1901-01-26,95.79
1901-01-28,95.75
1901-01-29,95.75
1901-01-30,96.08
1901-01-31,97.16
1901-02-01,97.61
1901-02-04,98.90
1901-02-05,99.48
1901-02-06,99.77
1901-02-07,99.11
1901-02-08,99.28
1901-02-09,99.02
1901-02-11,99.06
1901-02-13,97.98
1901-02-14,98.29
1901-02-15,99.33
1901-02-16,98.86
1901-02-18,97.95
1901-02-19,97.64
1901-02-20,97.11
1901-02-21,97.39
1901-02-25,97.36
1901-02-26,97.71
1901-02-27,97.76
1901-02-28,97.34
1901-03-01,97.80
1901-03-02,97.90
1901-03-04,98.58
1901-03-05,99.01
1901-03-06,99.37
1901-03-07,99.30
1901-03-08,99.34
1901-03-09,99.55
1901-03-11,99.55
1901-03-12,99.78
1901-03-13,100.09
1901-03-14,100.25
1901-03-15,100.61
1901-03-16,101.50
1901-03-18,102.53
1901-03-19,102.88
1901-03-20,102.66
1901-03-21,102.95
1901-03-22,103.00
1901-03-23,103.25
1901-03-25,102.58
1901-03-26,102.85
1901-03-27,103.45
1901-03-28,103.70
1901-03-29,104.54
1901-03-30,105.03
1901-04-01,105.48
1901-04-02,106.20
1901-04-03,107.69
1901-04-04,107.75
1901-04-08,105.65
1901-04-09,107.13
1901-04-10,108.39
1901-04-11,107.68
1901-04-12,108.43
1901-04-13,109.25
1901-04-15,109.02
1901-04-16,109.49
1901-04-17,109.36
1901-04-18,110.35
1901-04-19,111.83
1901-04-20,112.68
1901-04-22,111.71
1901-04-23,111.05
1901-04-24,111.89
1901-04-25,112.89
1901-04-26,113.70
1901-04-29,115.66
1901-04-30,116.35
1901-05-01,117.86
1901-05-02,117.73
1901-05-03,116.25
1901-05-04,116.60
1901-05-06,117.68
1901-05-07,117.05
1901-05-08,111.62
1901-05-09,103.37
1901-05-10,110.06
1901-05-13,109.63
1901-05-14,104.54
1901-05-15,106.74
1901-05-16,107.85
1901-05-17,110.25
1901-05-18,110.09
1901-05-20,108.79
1901-05-21,109.54
1901-05-22,109.36
1901-05-23,108.65
1901-05-24,108.99
1901-05-25,108.71
1901-05-27,108.53
1901-05-28,109.31
1901-05-29,110.16
1901-05-31,112.15
1901-06-01,114.58
1901-06-03,115.69
1901-06-04,115.69
1901-06-05,115.43
1901-06-06,115.23
1901-06-07,115.24
1901-06-08,114.23
1901-06-10,114.45
1901-06-11,114.39
1901-06-12,114.91
1901-06-13,116.52
1901-06-14,116.73
1901-06-15,117.55
1901-06-17,117.65
1901-06-18,116.73
1901-06-19,116.46
1901-06-20,116.30
1901-06-21,117.18
1901-06-22,116.83
1901-06-24,117.08
1901-06-25,116.20
1901-06-26,115.78
1901-06-27,115.46
1901-06-28,116.39
1901-06-29,117.21
1901-07-01,115.35
1901-07-02,115.16
1901-07-03,114.76
1901-07-08,110.61
1901-07-09,112.16
1901-07-10,109.64
1901-07-11,108.23
1901-07-12,106.43
1901-07-13,106.80
1901-07-15,106.35
1901-07-16,107.11
1901-07-17,110.13
1901-07-18,111.50
1901-07-19,109.68
1901-07-20,108.08
1901-07-22,105.81
1901-07-23,107.65
1901-07-24,106.68
1901-07-25,107.15
1901-07-26,107.68
1901-07-27,107.93
1901-07-29,108.33
1901-07-30,107.76
1901-07-31,107.39
1901-08-01,107.74
1901-08-02,107.08
1901-08-03,106.78
1901-08-05,104.86
1901-08-06,105.36
1901-08-07,105.80
1901-08-08,106.68
1901-08-09,106.38
1901-08-10,106.05
1901-08-12,106.42
1901-08-13,107.73
1901-08-14,108.13
1901-08-15,109.15
1901-08-16,108.61
1901-08-17,107.83
1901-08-19,108.40
1901-08-20,109.13
1901-08-21,109.19
1901-08-22,109.86
1901-08-23,110.52
1901-08-24,111.35
1901-08-26,111.69
1901-08-27,110.66
1901-08-28,110.68
1901-08-29,111.00
1901-08-30,111.54
1901-09-03,110.12
1901-09-04,110.92
1901-09-05,110.56
1901-09-06,110.56
1901-09-07,106.17
1901-09-09,108.36
1901-09-10,109.58
1901-09-11,108.52
1901-09-12,108.60
1901-09-13,105.30
1901-09-16,109.01
1901-09-17,108.92
1901-09-18,110.10
1901-09-20,110.30
1901-09-21,110.82
1901-09-23,109.90
1901-09-24,109.86
1901-09-25,107.96
1901-09-26,108.48
1901-09-27,109.29
1901-09-28,109.22
1901-09-30,108.21
1901-10-01,108.18
1901-10-02,107.69
1901-10-03,107.19
1901-10-04,107.19
1901-10-05,106.63
1901-10-07,106.20
1901-10-08,106.77
1901-10-09,106.96
1901-10-10,108.38
1901-10-11,109.48
1901-10-12,108.62
1901-10-14,108.93
1901-10-15,108.63
1901-10-16,108.59
1901-10-17,108.87
1901-10-18,109.05
1901-10-19,109.15
1901-10-21,108.98
1901-10-22,110.00
1901-10-23,110.83
1901-10-24,110.70
1901-10-25,110.67
1901-10-26,110.88
1901-10-28,109.60
1901-10-29,110.61
1901-10-30,111.03
1901-10-31,110.79
1901-11-01,111.65
1901-11-02,111.76
1901-11-04,111.38
1901-11-06,113.05
1901-11-07,113.34
1901-11-08,113.74
1901-11-09,114.23
1901-11-11,114.56
1901-11-12,113.90
1901-11-13,113.93
1901-11-14,112.35
1901-11-15,113.47
1901-11-16,113.55
1901-11-18,113.01
1901-11-19,112.86
1901-11-20,113.00
1901-11-21,114.38
1901-11-22,115.21
1901-11-23,114.94
1901-11-25,114.70
1901-11-26,114.83
1901-11-27,114.98
1901-11-29,114.57
1901-11-30,114.20
1901-12-02,113.08
1901-12-03,113.53
1901-12-04,114.52
1901-12-05,114.56
1901-12-06,112.91
1901-12-07,112.00
1901-12-09,112.23
1901-12-10,111.91
1901-12-11,111.00
1901-12-12,110.08
1901-12-13,110.58
1901-12-14,110.75
1901-12-16,110.96
1901-12-17,111.82
1901-12-18,112.18
1901-12-19,111.96
1901-12-20,112.81
1901-12-21,112.93
1901-12-23,112.45
1901-12-24,112.27
1901-12-26,113.28
1901-12-27,113.97
1901-12-28,114.28
1901-12-30,114.21
1901-12-31,114.85
1902-01-02,115.85
1902-01-03,115.08
1902-01-04,114.95
1902-01-06,115.40
1902-01-07,114.34
1902-01-08,114.58
1902-01-09,114.06
1902-01-10,113.63
1902-01-11,113.89
1902-01-13,112.92
1902-01-14,111.73
1902-01-15,112.41
1902-01-16,112.40
1902-01-17,113.51
1902-01-18,113.18
1902-01-20,112.68
1902-01-21,112.68
1902-01-22,112.71
1902-01-23,113.18
1902-01-24,112.93
1902-01-25,112.45
1902-01-27,112.60
1902-01-28,113.82
1902-01-29,113.38
1902-01-30,113.99
1902-01-31,114.19
1902-02-01,114.06
1902-02-03,113.69
1902-02-04,114.03
1902-02-05,114.78
1902-02-06,115.73
1902-02-07,115.72
1902-02-08,115.60
1902-02-10,115.88
1902-02-11,115.80
1902-02-13,115.13
1902-02-14,115.35
1902-02-15,115.21
1902-02-17,115.55
1902-02-18,115.27
1902-02-19,115.50
1902-02-20,113.63
1902-02-21,113.96
1902-02-24,113.99
1902-02-25,114.43
1902-02-26,113.97
1902-02-27,114.05
1902-02-28,113.65
1902-03-01,113.65
1902-03-03,114.25
1902-03-04,113.69
1902-03-05,114.23
1902-03-06,114.98
1902-03-07,114.55
1902-03-08,114.45
1902-03-10,113.71
1902-03-11,113.70
1902-03-12,114.07
1902-03-13,114.19
1902-03-14,114.65
1902-03-15,115.07
1902-03-17,115.44
1902-03-18,115.64
1902-03-19,115.66
1902-03-20,115.71
1902-03-21,116.41
1902-03-22,116.32
1902-03-24,116.48
1902-03-25,115.98
1902-03-26,115.87
1902-03-27,115.66
1902-03-31,116.08
1902-04-01,115.78
1902-04-02,115.84
1902-04-03,117.13
1902-04-04,117.56
1902-04-05,117.48
1902-04-07,116.58
1902-04-08,117.18
1902-04-09,117.65
1902-04-10,116.95
1902-04-11,117.03
1902-04-12,117.36
1902-04-14,118.12
1902-04-15,118.80
1902-04-16,118.93
1902-04-17,119.74
1902-04-18,120.18
1902-04-19,120.38
1902-04-21,119.67
1902-04-22,118.96
1902-04-23,118.85
1902-04-24,119.80
1902-04-25,120.17
1902-04-26,120.24
1902-04-28,120.80
1902-04-29,121.63
1902-04-30,121.26
1902-05-01,121.86
1902-05-02,119.75
1902-05-03,120.32
1902-05-05,119.52
1902-05-06,121.28
1902-05-07,120.66
1902-05-08,120.86
1902-05-09,120.36
1902-05-10,119.51
1902-05-12,118.31
1902-05-13,119.23
1902-05-14,119.53
1902-05-15,119.94
1902-05-16,118.28
1902-05-17,117.76
1902-05-19,117.46
1902-05-20,118.46
1902-05-21,119.00
1902-05-22,119.25
1902-05-23,119.57
1902-05-24,119.58
1902-05-26,118.88
1902-05-27,118.91
1902-05-28,118.91
1902-05-29,119.32
1902-06-02,119.19
1902-06-03,119.00
1902-06-04,118.99
1902-06-05,118.35
1902-06-06,118.38
1902-06-07,118.47
1902-06-09,118.53
1902-06-10,119.31
1902-06-11,119.56
1902-06-12,119.46
1902-06-13,120.21
1902-06-14,120.40
1902-06-16,120.61
1902-06-17,120.76
1902-06-18,121.45
1902-06-19,120.58
1902-06-20,120.71
1902-06-21,120.60
1902-06-23,120.31
1902-06-24,119.63
1902-06-25,119.72
1902-06-26,120.11
1902-06-27,120.22
1902-06-28,120.58
1902-06-30,120.38
1902-07-01,120.67
1902-07-02,120.90
1902-07-03,121.66
1902-07-07,122.21
1902-07-08,122.53
1902-07-09,122.39
1902-07-10,122.52
1902-07-11,122.98
1902-07-12,123.17
1902-07-14,123.98
1902-07-15,124.06
1902-07-16,124.78
1902-07-17,125.02
1902-07-18,125.59
1902-07-19,125.91
1902-07-21,125.06
1902-07-22,125.52
1902-07-23,126.17
1902-07-24,126.33
1902-07-25,127.08
1902-07-26,127.16
1902-07-28,126.45
1902-07-29,125.56
1902-07-30,126.03
1902-07-31,125.85
1902-08-01,125.78
1902-08-02,125.33
1902-08-04,125.43
1902-08-05,125.73
1902-08-06,126.04
1902-08-07,126.60
1902-08-08,126.51
1902-08-11,125.38
1902-08-12,125.42
1902-08-13,125.73
1902-08-14,126.29
1902-08-15,125.75
1902-08-16,125.59
1902-08-18,125.31
1902-08-19,125.93
1902-08-20,126.48
1902-08-21,125.53
1902-08-22,126.22
1902-08-23,126.31
1902-08-25,127.10
1902-08-26,126.98
1902-08-27,126.91
1902-08-28,126.70
1902-08-29,127.23
1902-09-02,127.96
1902-09-03,128.55
1902-09-04,127.87
1902-09-05,128.28
1902-09-06,127.93
1902-09-08,128.68
1902-09-09,129.36
1902-09-10,129.07
1902-09-11,128.82
1902-09-12,127.50
1902-09-13,127.91
1902-09-15,127.49
1902-09-16,127.77
1902-09-17,128.16
1902-09-18,128.80
1902-09-19,128.68
1902-09-20,128.31
1902-09-22,127.68
1902-09-23,125.23
1902-09-24,124.70
1902-09-25,125.01
1902-09-26,125.78
1902-09-27,124.98
1902-09-29,120.41
1902-09-30,124.78
1902-10-01,124.61
1902-10-02,124.19
1902-10-03,123.93
1902-10-04,122.51
1902-10-06,120.99
1902-10-07,119.98
1902-10-08,120.58
1902-10-09,121.88
1902-10-10,120.98
1902-10-11,119.33
1902-10-13,118.97
1902-10-14,120.56
1902-10-15,120.95
1902-10-16,122.70
1902-10-17,123.93
1902-10-18,123.43
1902-10-20,123.38
1902-10-21,122.21
1902-10-22,122.33
1902-10-23,121.94
1902-10-24,122.25
1902-10-25,122.28
1902-10-27,121.10
1902-10-28,121.13
1902-10-29,120.10
1902-10-30,120.68
1902-10-31,121.68
1902-11-01,121.29
1902-11-03,120.75
1902-11-05,119.13
1902-11-06,119.39
1902-11-07,119.41
1902-11-08,117.26
1902-11-10,116.79
1902-11-11,115.25
1902-11-12,115.86
1902-11-13,115.76
1902-11-14,113.70
1902-11-15,115.21
1902-11-17,115.68
1902-11-18,114.81
1902-11-19,116.00
1902-11-20,116.66
1902-11-21,118.39
1902-11-22,118.32
1902-11-24,118.50
1902-11-25,117.30
1902-11-26,116.45
1902-11-28,117.78
1902-11-29,117.48
1902-12-01,118.51
1902-12-02,117.57
1902-12-03,117.47
1902-12-04,116.76
1902-12-05,116.59
1902-12-06,116.45
1902-12-08,116.94
1902-12-09,116.59
1902-12-10,114.60
1902-12-11,113.08
1902-12-12,114.01
1902-12-13,113.08
1902-12-15,113.21
1902-12-16,113.59
1902-12-17,114.03
1902-12-18,116.13
1902-12-19,115.91
1902-12-20,116.06
1902-12-22,117.33
1902-12-23,116.47
1902-12-24,117.19
1902-12-26,117.92
1902-12-27,118.05
1902-12-29,117.12
1902-12-30,118.42
1902-12-31,118.98
1903-01-02,119.17
1903-01-03,119.05
1903-01-05,119.56
1903-01-06,121.02
1903-01-07,120.20
1903-01-08,121.00
1903-01-09,121.28
1903-01-10,121.00
1903-01-12,120.43
1903-01-13,120.44
1903-01-14,120.33
1903-01-15,119.89
1903-01-16,120.30
1903-01-17,120.45
1903-01-19,119.63
1903-01-20,119.12
1903-01-21,120.10
1903-01-22,119.77
1903-01-23,118.83
1903-01-24,118.81
1903-01-26,119.78
1903-01-27,119.43
1903-01-28,119.29
1903-01-29,119.53
1903-01-30,118.86
1903-01-31,119.06
1903-02-02,119.33
1903-02-03,119.26
1903-02-04,119.86
1903-02-05,120.00
1903-02-06,119.55
1903-02-07,119.58
1903-02-09,120.19
1903-02-10,120.00
1903-02-11,119.89
1903-02-13,119.92
1903-02-14,119.50
1903-02-16,119.80
1903-02-17,119.35
1903-02-18,117.81
1903-02-19,117.04
1903-02-20,117.80
1903-02-24,117.26
1903-02-25,116.82
1903-02-26,115.86
1903-02-27,115.19
1903-02-28,115.19
1903-03-02,114.58
1903-03-03,113.91
1903-03-04,114.34
1903-03-05,112.22
1903-03-06,113.20
1903-03-07,111.38
1903-03-09,111.82
1903-03-10,110.51
1903-03-11,111.82
1903-03-12,111.54
1903-03-13,111.60
1903-03-14,111.77
1903-03-16,110.93
1903-03-17,111.26
1903-03-18,112.06
1903-03-19,112.86
1903-03-20,113.62
1903-03-21,113.48
1903-03-23,112.58
1903-03-24,111.23
1903-03-25,110.48
1903-03-26,110.59
1903-03-27,109.11
1903-03-28,109.38
1903-03-30,108.76
1903-03-31,109.98
1903-04-01,110.01
1903-04-02,109.15
1903-04-03,109.60
1903-04-04,109.16
1903-04-06,109.42
1903-04-07,109.14
1903-04-08,109.34
1903-04-09,108.91
1903-04-13,105.75
1903-04-14,107.36
1903-04-15,107.20
1903-04-16,108.36
1903-04-17,108.86
1903-04-18,109.11
1903-04-20,109.84
1903-04-21,110.42
1903-04-23,109.98
1903-04-24,110.06
1903-04-25,109.68
1903-04-27,108.77
1903-04-28,108.65
1903-04-29,109.53
1903-04-30,108.86
1903-05-01,109.56
1903-05-02,109.55
1903-05-04,110.82
1903-05-05,110.62
1903-05-06,110.73
1903-05-07,110.03
1903-05-08,109.93
1903-05-09,109.23
1903-05-11,109.61
1903-05-12,109.47
1903-05-13,109.24
1903-05-14,108.55
1903-05-15,107.98
1903-05-16,107.75
1903-05-18,106.68
1903-05-19,107.05
1903-05-20,105.68
1903-05-21,106.59
1903-05-22,106.93
1903-05-23,105.12
1903-05-25,103.77
1903-05-26,105.10
1903-05-27,104.96
1903-05-28,104.20
1903-05-29,103.78
1903-06-01,103.35
1903-06-02,104.20
1903-06-03,104.23
1903-06-04,102.69
1903-06-05,102.45
1903-06-06,102.44
1903-06-08,101.41
1903-06-09,100.46
1903-06-10,99.40
1903-06-11,102.18
1903-06-12,103.88
1903-06-13,103.58
1903-06-15,101.98
1903-06-16,102.48
1903-06-17,102.26
1903-06-18,101.81
1903-06-19,102.45
1903-06-20,102.25
1903-06-22,101.70
1903-06-23,102.18
1903-06-24,101.83
1903-06-25,101.63
1903-06-26,101.43
1903-06-27,102.03
1903-06-29,103.63
1903-06-30,103.67
1903-07-01,104.01
1903-07-02,102.91
1903-07-03,103.05
1903-07-06,103.06
1903-07-07,103.07
1903-07-08,103.20
1903-07-09,101.83
1903-07-10,100.53
1903-07-11,99.56
1903-07-13,99.58
1903-07-14,97.89
1903-07-15,97.10
1903-07-16,97.77
1903-07-17,99.20
1903-07-18,98.50
1903-07-20,97.28
1903-07-21,96.99
1903-07-22,97.81
1903-07-23,96.92
1903-07-24,96.40
1903-07-25,95.00
1903-07-27,97.00
1903-07-28,97.08
1903-07-29,97.01
1903-07-30,96.72
1903-07-31,96.48
1903-08-01,96.37
1903-08-03,95.90
1903-08-04,93.84
1903-08-05,91.93
1903-08-06,93.32
1903-08-07,92.89
1903-08-08,90.70
1903-08-10,91.79
1903-08-11,92.54
1903-08-12,94.66
1903-08-13,96.13
1903-08-14,98.26
1903-08-15,97.96
1903-08-17,98.60
1903-08-18,98.84
1903-08-19,96.88
1903-08-20,96.88
1903-08-21,96.86
1903-08-22,96.53
1903-08-24,96.52
1903-08-25,97.41
1903-08-26,97.28
1903-08-27,96.93
1903-08-28,97.41
1903-08-29,97.56
1903-08-31,98.05
1903-09-01,97.46
1903-09-02,97.67
1903-09-03,96.99
1903-09-04,97.90
1903-09-08,97.20
1903-09-09,97.41
1903-09-10,97.05
1903-09-11,97.37
1903-09-12,96.83
1903-09-14,95.20
1903-09-15,95.50
1903-09-16,95.09
1903-09-17,94.81
1903-09-18,94.33
1903-09-19,93.91
1903-09-21,94.01
1903-09-22,93.80
1903-09-23,92.80
1903-09-24,91.26
1903-09-25,91.95
1903-09-26,90.51
1903-09-28,88.80
1903-09-29,91.27
1903-09-30,89.75
1903-10-01,91.45
1903-10-02,92.77
1903-10-03,91.99
1903-10-05,91.19
1903-10-06,91.01
1903-10-07,91.31
1903-10-08,90.13
1903-10-09,90.21
1903-10-10,89.90
1903-10-12,89.63
1903-10-13,89.65
1903-10-14,89.36
1903-10-15,89.76
1903-10-16,91.85
1903-10-17,91.88
1903-10-19,89.81
1903-10-20,91.45
1903-10-21,91.96
1903-10-22,92.06
1903-10-23,91.52
1903-10-24,91.58
1903-10-26,92.84
1903-10-27,93.25
1903-10-28,93.10
1903-10-29,92.63
1903-10-30,92.66
1903-10-31,92.81
1903-11-02,93.23
1903-11-04,92.68
1903-11-05,91.41
1903-11-06,91.75
1903-11-07,92.18
1903-11-09,92.15
1903-11-10,91.76
1903-11-11,90.98
1903-11-12,90.10
1903-11-13,91.05
1903-11-14,90.71
1903-11-16,91.26
1903-11-17,91.45
1903-11-18,92.54
1903-11-19,93.43
1903-11-20,93.00
1903-11-21,92.53
1903-11-23,93.12
1903-11-24,92.61
1903-11-25,92.91
1903-11-27,93.07
1903-11-28,93.06
1903-11-30,93.83
1903-12-01,94.41
1903-12-02,94.36
1903-12-03,95.60
1903-12-04,95.79
1903-12-05,95.42
1903-12-07,96.28
1903-12-08,96.10
1903-12-09,96.56
1903-12-10,95.60
1903-12-11,95.48
1903-12-12,95.20
1903-12-14,96.23
1903-12-15,96.41
1903-12-16,96.40
1903-12-17,95.90
1903-12-18,96.55
1903-12-19,96.57
1903-12-21,96.58
1903-12-22,96.59
1903-12-23,97.58
1903-12-24,97.78
1903-12-28,98.88
1903-12-29,98.94
1903-12-30,98.36
1903-12-31,98.33
1904-01-02,96.30
1904-01-04,96.55
1904-01-05,97.08
1904-01-06,95.61
1904-01-07,95.88
1904-01-08,96.65
1904-01-09,97.23
1904-01-11,97.33
1904-01-12,96.39
1904-01-13,96.67
1904-01-14,96.85
1904-01-15,96.81
1904-01-16,96.80
1904-01-18,97.73
1904-01-19,98.21
1904-01-20,98.45
1904-01-21,99.43
1904-01-22,99.76
1904-01-23,99.78
1904-01-25,98.73
1904-01-26,99.26
1904-01-27,99.50
1904-01-28,98.21
1904-01-29,98.06
1904-01-30,97.90
1904-02-01,97.70
1904-02-02,97.55
1904-02-03,96.96
1904-02-04,96.61
1904-02-05,95.50
1904-02-06,95.50
1904-02-08,93.90
1904-02-09,94.75
1904-02-10,94.05
1904-02-11,94.06
1904-02-13,94.11
1904-02-15,94.54
1904-02-16,94.61
1904-02-17,94.23
1904-02-18,93.76
1904-02-19,93.51
1904-02-20,93.18
1904-02-23,92.17
1904-02-24,91.83
1904-02-25,92.65
1904-02-26,92.18
1904-02-27,92.13
1904-02-29,92.28
1904-03-01,92.61
1904-03-02,92.80
1904-03-03,92.90
1904-03-04,93.09
1904-03-05,92.40
1904-03-07,92.77
1904-03-08,92.36
1904-03-09,92.33
1904-03-10,92.31
1904-03-11,91.66
1904-03-12,91.53
1904-03-14,91.31
1904-03-15,93.10
1904-03-16,93.33
1904-03-17,94.35
1904-03-18,93.81
1904-03-19,95.08
1904-03-21,94.51
1904-03-22,95.86
1904-03-23,95.88
1904-03-24,94.90
1904-03-25,94.65
1904-03-26,94.80
1904-03-28,95.92
1904-03-29,96.50
1904-03-30,96.35
1904-03-31,96.49
1904-04-02,95.96
1904-04-04,96.04
1904-04-05,96.25
1904-04-06,96.93
1904-04-07,97.15
1904-04-08,96.81
1904-04-09,96.98
1904-04-11,97.58
1904-04-12,96.75
1904-04-13,97.13
1904-04-14,96.57
1904-04-15,96.57
1904-04-16,96.35
1904-04-18,96.22
1904-04-19,95.96
1904-04-20,95.96
1904-04-21,96.65
1904-04-22,96.85
1904-04-23,96.90
1904-04-25,96.37
1904-04-26,96.45
1904-04-27,96.68
1904-04-28,96.57
1904-04-29,96.14
1904-04-30,96.04
1904-05-02,95.22
1904-05-03,95.37
1904-05-04,95.60
1904-05-05,95.17
1904-05-06,95.36
1904-05-07,95.23
1904-05-09,95.23
1904-05-10,94.87
1904-05-11,94.93
1904-05-12,94.45
1904-05-13,94.10
1904-05-14,93.83
1904-05-16,93.55
1904-05-17,93.90
1904-05-18,93.88
1904-05-19,93.75
1904-05-20,94.11
1904-05-21,94.74
1904-05-23,95.20
1904-05-24,94.90
1904-05-25,94.39
1904-05-26,94.43
1904-05-27,94.41
1904-05-31,94.36
1904-06-01,94.33
1904-06-02,94.15
1904-06-03,94.41
1904-06-04,94.41
1904-06-06,94.54
1904-06-07,94.80
1904-06-08,95.13
1904-06-09,95.43
1904-06-10,95.77
1904-06-11,96.04
1904-06-13,95.66
1904-06-14,96.48
1904-06-15,96.04
1904-06-16,96.26
1904-06-17,95.86
1904-06-18,96.16
1904-06-20,96.45
1904-06-21,96.85
1904-06-22,97.17
1904-06-23,97.23
1904-06-24,97.25
1904-06-25,97.17
1904-06-27,97.05
1904-06-28,97.00
1904-06-29,97.30
1904-06-30,97.32
1904-07-01,97.53
1904-07-05,98.63
1904-07-06,99.55
1904-07-07,98.72
1904-07-08,99.47
1904-07-09,99.63
1904-07-11,99.26
1904-07-12,100.40
1904-07-13,100.79
1904-07-14,100.50
1904-07-15,100.89
1904-07-16,101.11
1904-07-18,101.62
1904-07-19,102.24
1904-07-20,102.21
1904-07-21,101.85
1904-07-22,102.01
1904-07-23,102.06
1904-07-25,101.60
1904-07-26,100.80
1904-07-27,99.75
1904-07-28,101.21
1904-07-29,100.81
1904-07-30,100.52
1904-08-01,101.20
1904-08-02,100.85
1904-08-03,101.29
1904-08-04,101.30
1904-08-05,101.51
1904-08-06,101.60
1904-08-08,101.50
1904-08-09,101.98
1904-08-10,102.25
1904-08-11,102.99
1904-08-12,103.13
1904-08-13,103.56
1904-08-15,104.02
1904-08-16,103.83
1904-08-17,104.15
1904-08-18,104.48
1904-08-19,103.98
1904-08-20,103.31
1904-08-22,104.50
1904-08-23,104.40
1904-08-24,104.71
1904-08-25,105.30
1904-08-26,105.32
1904-08-27,105.50
1904-08-29,106.10
1904-08-30,105.83
1904-08-31,105.22
1904-09-01,105.31
1904-09-02,106.31
1904-09-06,107.12
1904-09-07,106.81
1904-09-08,107.28
1904-09-09,107.83
1904-09-10,108.12
1904-09-12,106.91
1904-09-13,106.81
1904-09-14,107.86
1904-09-15,107.67
1904-09-16,107.89
1904-09-17,107.38
1904-09-19,106.90
1904-09-20,106.30
1904-09-21,107.05
1904-09-22,106.43
1904-09-23,106.96
1904-09-24,107.01
1904-09-26,107.53
1904-09-27,107.97
1904-09-28,108.32
1904-09-29,108.00
1904-09-30,108.78
1904-10-01,109.11
1904-10-03,109.19
1904-10-04,109.56
1904-10-05,110.00
1904-10-06,109.23
1904-10-07,109.68
1904-10-08,110.31
1904-10-10,110.32
1904-10-11,110.85
1904-10-12,110.92
1904-10-13,110.95
1904-10-14,112.31
1904-10-15,113.06
1904-10-17,113.22
1904-10-18,113.58
1904-10-19,113.40
1904-10-20,113.69
1904-10-21,114.60
1904-10-22,114.78
1904-10-24,114.72
1904-10-25,114.63
1904-10-26,114.04
1904-10-27,113.01
1904-10-28,114.42
1904-10-29,115.20
1904-10-31,113.36
1904-11-01,113.30
1904-11-02,114.06
1904-11-03,113.95
1904-11-04,113.78
1904-11-05,113.47
1904-11-07,114.37
1904-11-09,115.28
1904-11-10,115.32
1904-11-11,116.72
1904-11-12,116.92
1904-11-14,116.31
1904-11-15,117.21
1904-11-16,116.82
1904-11-17,117.46
1904-11-18,116.85
1904-11-19,117.00
1904-11-21,117.27
1904-11-22,116.41
1904-11-23,116.54
1904-11-25,117.01
1904-11-26,117.54
1904-11-28,118.22
1904-11-29,118.27
1904-11-30,118.93
1904-12-01,118.68
1904-12-02,119.33
1904-12-03,119.46
1904-12-05,119.36
1904-12-06,118.67
1904-12-07,116.82
1904-12-08,116.26
1904-12-09,116.94
1904-12-10,117.31
1904-12-12,113.53
1904-12-13,114.00
1904-12-14,113.78
1904-12-15,114.60
1904-12-16,116.07
1904-12-17,116.15
1904-12-19,116.16
1904-12-20,116.91
1904-12-21,115.94
1904-12-22,115.30
1904-12-23,115.92
1904-12-27,116.85
1904-12-28,117.68
1904-12-29,118.55
1904-12-30,117.90
1904-12-31,117.43
1905-01-03,118.50
1905-01-04,118.16
1905-01-05,118.12
1905-01-06,117.38
1905-01-07,117.03
1905-01-09,117.35
1905-01-10,117.55
1905-01-11,117.74
1905-01-12,117.21
1905-01-13,117.96
1905-01-14,118.49
1905-01-16,118.31
1905-01-17,118.16
1905-01-18,118.63
1905-01-19,118.60
1905-01-20,119.40
1905-01-21,119.24
1905-01-23,118.18
1905-01-24,117.59
1905-01-25,117.26
1905-01-26,118.97
1905-01-27,119.14
1905-01-28,120.30
1905-01-30,120.58
1905-01-31,121.05
1905-02-01,120.70
1905-02-02,121.30
1905-02-03,122.03
1905-02-04,121.63
1905-02-06,121.30
1905-02-07,121.95
1905-02-08,122.36
1905-02-09,122.20
1905-02-10,122.40
1905-02-11,122.25
1905-02-14,122.42
1905-02-15,122.75
1905-02-16,122.36
1905-02-17,122.23
1905-02-18,122.43
1905-02-20,122.86
1905-02-21,123.50
1905-02-23,122.94
1905-02-24,124.63
1905-02-25,125.48
1905-02-27,125.08
1905-02-28,123.78
1905-03-01,124.95
1905-03-02,125.20
1905-03-03,124.51
1905-03-04,125.05
1905-03-06,125.25
1905-03-07,124.65
1905-03-08,125.19
1905-03-09,125.90
1905-03-10,126.46
1905-03-11,126.70
1905-03-13,127.16
1905-03-14,126.78
1905-03-15,126.75
1905-03-16,126.45
1905-03-17,125.21
1905-03-18,124.87
1905-03-20,126.00
1905-03-21,125.14
1905-03-22,123.91
1905-03-23,124.65
1905-03-24,125.26
1905-03-25,125.51
1905-03-27,124.48
1905-03-28,123.46
1905-03-29,124.69
1905-03-30,124.45
1905-03-31,124.89
1905-04-01,124.98
1905-04-03,125.43
1905-04-04,125.03
1905-04-05,125.43
1905-04-06,126.21
1905-04-07,125.88
1905-04-08,125.41
1905-04-10,125.62
1905-04-11,125.41
1905-04-12,125.90
1905-04-13,126.24
1905-04-14,127.01
1905-04-15,126.28
1905-04-17,126.39
1905-04-18,124.70
1905-04-19,125.66
1905-04-20,123.40
1905-04-24,122.57
1905-04-25,123.80
1905-04-26,124.04
1905-04-27,120.88
1905-04-28,120.48
1905-04-29,117.81
1905-05-01,119.81
1905-05-02,120.63
1905-05-03,119.44
1905-05-04,117.35
1905-05-05,118.96
1905-05-06,118.35
